path	poi	time_1	time_2	index
140411_KIF11_MitoSys2\cell0006_R0014	KIF11	237	20	40
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	1	1	1
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	4	1	2
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	10	2	3
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	14	3	4
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	23	4	5
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	30	5	6
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	33	5	7
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	42	6	8
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	46	6	9
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	52	7	10
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	64	8	11
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	65	8	12
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	66	9	13
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	78	9	14
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	79	9	15
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	80	9	16
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	81	9	17
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	82	9	18
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	107	9	19
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	118	10	20
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	119	10	21
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	120	10	22
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	121	10	23
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	124	11	24
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	131	12	25
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	136	13	26
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	143	13	27
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	149	14	28
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	156	15	29
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	163	16	30
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	167	16	31
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	172	18	32
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	176	18	33
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	186	18	34
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	194	19	35
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	223	20	36
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	229	20	37
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	235	20	38
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	236	20	39
140411_KIF11_MitoSys2\cell0014_R0009	KIF11	237	20	40
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	10	2	1
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	14	3	2
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	20	4	3
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	25	4	4
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	32	5	5
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	45	6	6
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	49	7	7
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	57	8	8
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	80	9	9
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	100	9	10
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	102	9	11
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	103	9	12
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	104	9	13
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	105	9	14
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	106	9	15
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	107	9	16
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	108	9	17
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	109	9	18
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	110	9	19
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	111	9	20
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	115	9	21
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	116	10	22
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	117	10	23
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	118	10	24
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	119	10	25
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	120	10	26
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	121	10	27
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	125	11	28
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	131	12	29
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	137	13	30
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	144	14	31
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	149	14	32
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	154	15	33
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	160	15	34
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	167	16	35
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	169	17	36
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	176	18	37
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	185	18	38
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	186	18	39
140411_KIF11_MitoSys2\cell0018_R0013	KIF11	219	20	40
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	10	2	1
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	13	3	2
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	21	4	3
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	24	4	4
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	25	4	5
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	33	5	6
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	46	6	7
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	49	7	8
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	55	8	9
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	73	9	10
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	80	9	11
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	81	9	12
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	107	9	13
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	117	10	14
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	118	10	15
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	123	11	16
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	130	12	17
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	136	13	18
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	143	13	19
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	148	14	20
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	155	15	21
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	160	15	22
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	166	16	23
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	168	17	24
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	177	18	25
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	185	18	26
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	186	18	27
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	192	19	28
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	204	20	29
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	206	20	30
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	223	20	31
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	229	20	32
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	230	20	33
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	231	20	34
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	232	20	35
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	233	20	36
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	234	20	37
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	235	20	38
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	236	20	39
140411_KIF11_MitoSys2\cell0020_R0017	KIF11	237	20	40
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	10	2	1
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	15	3	2
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	22	4	3
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	29	5	4
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	31	5	5
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	42	6	6
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	52	7	7
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	56	8	8
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	63	8	9
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	79	9	10
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	80	9	11
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	81	9	12
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	105	9	13
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	117	10	14
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	118	10	15
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	125	11	16
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	132	12	17
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	137	13	18
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	145	14	19
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	150	14	20
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	160	15	21
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	167	16	22
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	170	17	23
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	174	18	24
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	181	18	25
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	191	19	26
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	198	20	27
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	199	20	28
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	200	20	29
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	201	20	30
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	202	20	31
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	209	20	32
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	210	20	33
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	211	20	34
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	212	20	35
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	215	20	36
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	218	20	37
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	219	20	38
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	225	20	39
140411_KIF11_MitoSys2\cell0023_R0016	KIF11	229	20	40
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	20	4	1
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	21	4	2
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	30	5	3
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	35	5	4
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	36	5	5
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	37	5	6
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	38	5	7
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	39	6	8
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	50	7	9
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	54	8	10
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	58	8	11
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	65	8	12
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	79	9	13
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	80	9	14
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	81	9	15
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	107	9	16
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	114	9	17
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	117	10	18
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	118	10	19
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	119	10	20
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	123	11	21
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	131	12	22
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	137	13	23
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	145	14	24
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	150	14	25
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	154	15	26
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	157	15	27
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	161	15	28
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	163	16	29
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	176	18	30
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	186	18	31
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	188	19	32
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	189	19	33
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	213	20	34
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	214	20	35
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	218	20	36
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	219	20	37
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	220	20	38
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	221	20	39
140415_MIS12_MitoSys1\cell0001_R0032	MIS12	222	20	40
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	10	2	1
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	13	3	2
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	19	3	3
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	22	4	4
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	30	5	5
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	36	5	6
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	45	6	7
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	49	7	8
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	57	8	9
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	65	8	10
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	69	9	11
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	88	9	12
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	89	9	13
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	90	9	14
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	96	9	15
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	105	9	16
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	106	9	17
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	113	9	18
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	116	10	19
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	124	11	20
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	131	12	21
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	136	13	22
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	143	13	23
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	149	14	24
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	154	15	25
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	161	15	26
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	171	17	27
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	176	18	28
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	180	18	29
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	183	18	30
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	191	19	31
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	197	20	32
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	207	20	33
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	209	20	34
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	210	20	35
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	219	20	36
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	225	20	37
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	227	20	38
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	236	20	39
140415_MIS12_MitoSys1\cell0002_R0024	MIS12	237	20	40
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	1	1	1
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	6	2	2
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	10	2	3
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	17	3	4
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	25	4	5
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	34	5	6
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	38	5	7
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	46	6	8
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	51	7	9
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	58	8	10
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	64	8	11
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	65	8	12
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	66	9	13
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	88	9	14
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	89	9	15
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	90	9	16
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	91	9	17
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	116	10	18
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	119	10	19
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	126	11	20
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	132	12	21
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	137	13	22
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	144	14	23
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	150	14	24
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	156	15	25
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	166	16	26
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	172	18	27
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	180	18	28
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	182	18	29
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	200	20	30
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	201	20	31
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	211	20	32
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	226	20	33
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	227	20	34
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	229	20	35
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	231	20	36
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	234	20	37
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	235	20	38
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	236	20	39
140415_MIS12_MitoSys1\cell0003_R0018	MIS12	237	20	40
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	1	1	1
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	1	1	2
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	2	1	3
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	10	2	4
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	12	3	5
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	20	4	6
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	35	5	7
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	38	5	8
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	43	6	9
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	48	7	10
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	53	7	11
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	57	8	12
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	63	8	13
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	80	9	14
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	81	9	15
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	82	9	16
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	93	9	17
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	112	9	18
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	116	10	19
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	121	10	20
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	128	11	21
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	133	12	22
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	139	13	23
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	144	14	24
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	150	14	25
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	154	15	26
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	158	15	27
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	163	16	28
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	171	17	29
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	172	18	30
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	177	18	31
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	188	19	32
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	191	19	33
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	192	19	34
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	193	19	35
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	206	20	36
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	219	20	37
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	227	20	38
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	232	20	39
140415_MIS12_MitoSys1\cell0004_R0014	MIS12	237	20	40
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	1	1	1
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	1	1	2
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	6	2	3
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	12	3	4
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	17	3	5
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	33	5	6
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	36	5	7
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	38	5	8
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	39	6	9
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	40	6	10
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	44	6	11
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	51	7	12
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	58	8	13
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	65	8	14
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	67	9	15
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	71	9	16
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	88	9	17
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	89	9	18
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	90	9	19
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	98	9	20
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	105	9	21
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	110	9	22
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	117	10	23
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	123	11	24
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	130	12	25
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	136	13	26
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	142	13	27
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	146	14	28
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	153	15	29
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	162	15	30
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	168	17	31
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	172	18	32
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	180	18	33
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	200	20	34
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	207	20	35
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	219	20	36
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	234	20	37
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	235	20	38
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	236	20	39
140415_MIS12_MitoSys1\cell0011_R0005	MIS12	237	20	40
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	10	2	1
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	12	3	2
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	16	3	3
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	22	4	4
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	30	5	5
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	36	5	6
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	48	7	7
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	53	7	8
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	60	8	9
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	65	8	10
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	74	9	11
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	78	9	12
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	79	9	13
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	80	9	14
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	81	9	15
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	82	9	16
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	105	9	17
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	108	9	18
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	109	9	19
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	117	10	20
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	121	10	21
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	128	11	22
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	135	12	23
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	142	13	24
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	149	14	25
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	154	15	26
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	157	15	27
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	159	15	28
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	162	15	29
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	166	16	30
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	170	17	31
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	183	18	32
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	185	18	33
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	187	18	34
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	214	20	35
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	220	20	36
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	230	20	37
140415_MIS12_MitoSys1\cell0012_R0019	MIS12	234	20	38
